coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,quote_id,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_id,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified,weekday,user_created_at_converted,text_without_stopwords
,Fri Jun 04 09:00:51 +0000 2021,,,https://tvn24.pl/tvnwarszawa/najnowsze/warszawa-spacery-z-lesnikami-kiedy-jak-sie-zapisac-5112277,1,1400739314187780097,,,,pl,,False,,0,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Wraz z luzowaniem pandemicznych obostrzeń.

Szczegóły👇
https://t.co/83E0TYjkwv",https://twitter.com/tvnwarszawa/status/1400739314187780097,Tue May 12 19:02:00 +0000 2009,39568364,False,"Najszybsze informacje i zawsze aktualny serwis wideo z Warszawy.

Członek rodziny @tvn24.",10,334454,21,427,Warszawa,TVN Warszawa,tvnwarszawa,86017,,http://www.tvnwarszawa.pl,True,Friday,Tue 05 12 19:02:00 +0000 2009,"Wraz luzowaniem pandemicznych obostrzeń . 

 Szczegóły 👇 
 https://t.co/83E0TYjkwv"
,Fri Jun 04 09:53:13 +0000 2021,,,,0,1400752492674273285,,,,pl,,,,144,1.4007518444152259e+18,trzaskowski_,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Dziś z prezydent-elekt @Tsihanouskaya mówiliśmy o pomocy dla Białorusi. Jako samorządowcy pomagamy jak możemy – przekazujemy informacje, wspieramy organizacje białoruskie. Pomagamy też Białorusinom, których w @warszawa jest najwiecej, np. przyznając mieszkania. https://t.co/3lUibemkLj",https://twitter.com/RTyszkiewicz/status/1400752492674273285,Fri Aug 12 20:14:52 +0000 2011,353894325,False,"Poseł PO, Przewodniczący Komisji Łączności z Polakami za Granicą",14806,14363,828,134,"Bialystok, Poland",Robert Tyszkiewicz,RTyszkiewicz,18275,,https://www.facebook.com/roberttyszkiewicz/,True,Friday,Fri 08 12 20:14:52 +0000 2011,"prezydent - elekt @Tsihanouskaya mówiliśmy pomocy Białorusi . samorządowcy pomagamy możemy – przekazujemy informacje , wspieramy organizacje białoruskie . Pomagamy Białorusinom , @warszawa najwiecej , np . przyznając mieszkania . https://t.co/3lUibemkLj"
,Fri Jun 04 10:59:59 +0000 2021,,,,0,1400769296062615554,,,,pl,,,,144,1.4007518444152259e+18,trzaskowski_,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dziś z prezydent-elekt @Tsihanouskaya mówiliśmy o pomocy dla Białorusi. Jako samorządowcy pomagamy jak możemy – przekazujemy informacje, wspieramy organizacje białoruskie. Pomagamy też Białorusinom, których w @warszawa jest najwiecej, np. przyznając mieszkania. https://t.co/3lUibemkLj",https://twitter.com/SlawomirNitras/status/1400769296062615554,Tue Sep 15 14:43:46 +0000 2009,74463657,False,,22055,143830,1770,468,,Slawomir Nitras,SlawomirNitras,32209,,https://m.facebook.com/SlawomirNitras/,True,Friday,Tue 09 15 14:43:46 +0000 2009,"prezydent - elekt @Tsihanouskaya mówiliśmy pomocy Białorusi . samorządowcy pomagamy możemy – przekazujemy informacje , wspieramy organizacje białoruskie . Pomagamy Białorusinom , @warszawa najwiecej , np . przyznając mieszkania . https://t.co/3lUibemkLj"
,Fri Jun 04 10:20:40 +0000 2021,NaŻywo,,https://fb.watch/5VJSYaoYeb/,0,1400759400906772482,,,,pl,,False,,28,1.4007589792618332e+18,trzaskowski_,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",🔴#NaŻywo: uroczyste odsłonięcie pomnika „Solidarności”: https://t.co/xIfsAR1LGE  @Tsihanouskaya @M_K_Blonska @EDGrupinska @warszawa,https://twitter.com/Tsihanouskaya/status/1400759400906772482,Fri Oct 02 13:55:55 +0000 2020,1312028370088144896,False,National leader of Belarus / Telegram https://t.co/lL3cUFIMz0,11507,198135,982,1330,"Vilnius, Lithuania",Sviatlana Tsikhanouskaya,Tsihanouskaya,6549,,https://tsikhanouskaya.org,True,Friday,Fri 10 02 13:55:55 +0000 2020,🔴 # NaŻywo : uroczyste odsłonięcie pomnika „ Solidarności ” : https://t.co/xIfsAR1LGE   @Tsihanouskaya @M_K_Blonska @EDGrupinska @warszawa
,Fri Jun 04 10:38:03 +0000 2021,,https://twitter.com/KGPSP/status/1400763773045067778/photo/1,,9,1400763773045067778,,,,pl,,False,,2,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","29 maja 2021 roku,  w Tarnowie Podgórnym odbyły się I Międzynarodowe Mistrzostwa Polski NO GI &amp; GI JIU JITSU. Dwóch funkcjonariuszy PSP (mł. kpt. Wojciech Oleksik z KM PSP Warszawa oraz kpt. Maciej Heise z KG PSP) zdobyło pierwsze miejsca w swoich kategoriach. https://t.co/6490uedfoa",https://twitter.com/KGPSP/status/1400763773045067778,Wed Sep 15 07:18:01 +0000 2010,190951865,False,"National Headquarters of the State Fire Service – Komenda Główna Państwowej Straży Pożarnej, ul. Podchorążych 38, 00-463 Warszawa",5645,21038,1222,69,"Poland, Warsaw",Państwowa Straż Pożarna,KGPSP,12652,,https://www.gov.pl/web/kgpsp,True,Friday,Wed 09 15 07:18:01 +0000 2010,"29 maja 2021 ,   Tarnowie Podgórnym odbyły Międzynarodowe Mistrzostwa Polski GI & amp ; GI JIU JITSU . Dwóch funkcjonariuszy PSP ( mł . kpt . Wojciech Oleksik KM PSP Warszawa kpt . Maciej Heise KG PSP ) zdobyło pierwsze miejsca swoich kategoriach . https://t.co/6490uedfoa"
,Fri Jun 04 10:19:00 +0000 2021,NaŻywo,,https://fb.watch/5VJSYaoYeb/,214,1400758979261833216,,,,pl,,False,,28,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",🔴#NaŻywo: uroczyste odsłonięcie pomnika „Solidarności”: https://t.co/xIfsAR1LGE  @Tsihanouskaya @M_K_Blonska @EDGrupinska @warszawa,https://twitter.com/trzaskowski_/status/1400758979261833216,Thu Sep 08 13:48:38 +0000 2011,370112160,False,Prezydent @warszawa. Mayor of Warsaw.,573,769321,705,800,Warszawa,Rafał Trzaskowski,trzaskowski_,10281,,,True,Friday,Thu 09 08 13:48:38 +0000 2011,🔴 # NaŻywo : uroczyste odsłonięcie pomnika „ Solidarności ” : https://t.co/xIfsAR1LGE   @Tsihanouskaya @M_K_Blonska @EDGrupinska @warszawa
,Fri Jun 04 10:19:38 +0000 2021,,,,0,1400759141929476096,,,,pl,,,,144,1.4007518444152259e+18,trzaskowski_,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Dziś z prezydent-elekt @Tsihanouskaya mówiliśmy o pomocy dla Białorusi. Jako samorządowcy pomagamy jak możemy – przekazujemy informacje, wspieramy organizacje białoruskie. Pomagamy też Białorusinom, których w @warszawa jest najwiecej, np. przyznając mieszkania. https://t.co/3lUibemkLj",https://twitter.com/Tsihanouskaya/status/1400759141929476096,Fri Oct 02 13:55:55 +0000 2020,1312028370088144896,False,National leader of Belarus / Telegram https://t.co/lL3cUFIMz0,11507,198135,982,1330,"Vilnius, Lithuania",Sviatlana Tsikhanouskaya,Tsihanouskaya,6549,,https://tsikhanouskaya.org,True,Friday,Fri 10 02 13:55:55 +0000 2020,"prezydent - elekt @Tsihanouskaya mówiliśmy pomocy Białorusi . samorządowcy pomagamy możemy – przekazujemy informacje , wspieramy organizacje białoruskie . Pomagamy Białorusinom , @warszawa najwiecej , np . przyznając mieszkania . https://t.co/3lUibemkLj"
,Fri Jun 04 11:31:10 +0000 2021,,,,0,1400777141978030091,,,,pl,,,,1,1.4007713325944095e+18,tvnwarszawa,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Z okazji 32. rocznicy pierwszych częściowo wolnych wyborów prezydent Warszawy Rafał Trzaskowski oraz liderka białoruskiej opozycji Swiatłana Cichanouska odsłonili pomnik ""Solidarności"".

ZOBACZ i dowiedz się więcej:
https://t.co/wsU4oX5J6c",https://twitter.com/tomaszewskim/status/1400777141978030091,Thu Jun 04 21:37:51 +0000 2009,44731913,False,"Szef sekcji serwisów zagranicznych portali @tvn24 @TVN24BiS, autor 'Podcastu o zagranicy' w TVN24 GO. Tylko rozsądne opinie. Tsundoku",17361,2836,455,78,Poland,Maciej Tomaszewski,tomaszewskim,105830,,"https://tvn24.pl/go/Podcast-o-zagranicy,t",True,Friday,Thu 06 04 21:37:51 +0000 2009,"okazji 32 . rocznicy pierwszych częściowo wolnych wyborów prezydent Warszawy Rafał Trzaskowski liderka białoruskiej opozycji Swiatłana Cichanouska odsłonili pomnik "" Solidarności "" . 

 ZOBACZ dowiedz : 
 https://t.co/wsU4oX5J6c"
,Fri Jun 04 11:08:05 +0000 2021,,,https://tvn24.pl/tvnwarszawa/najnowsze/warszawa-odsloniecie-pomnika-solidarnosci-5112313,7,1400771332594409476,,,,pl,,False,,1,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Z okazji 32. rocznicy pierwszych częściowo wolnych wyborów prezydent Warszawy Rafał Trzaskowski oraz liderka białoruskiej opozycji Swiatłana Cichanouska odsłonili pomnik ""Solidarności"".

ZOBACZ i dowiedz się więcej:
https://t.co/wsU4oX5J6c",https://twitter.com/tvnwarszawa/status/1400771332594409476,Tue May 12 19:02:00 +0000 2009,39568364,False,"Najszybsze informacje i zawsze aktualny serwis wideo z Warszawy.

Członek rodziny @tvn24.",10,334454,21,427,Warszawa,TVN Warszawa,tvnwarszawa,86017,,http://www.tvnwarszawa.pl,True,Friday,Tue 05 12 19:02:00 +0000 2009,"okazji 32 . rocznicy pierwszych częściowo wolnych wyborów prezydent Warszawy Rafał Trzaskowski liderka białoruskiej opozycji Swiatłana Cichanouska odsłonili pomnik "" Solidarności "" . 

 ZOBACZ dowiedz : 
 https://t.co/wsU4oX5J6c"
,Fri Jun 04 12:04:13 +0000 2021,,,,0,1400785458188238850,,,,pl,,,,144,1.4007518444152259e+18,trzaskowski_,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dziś z prezydent-elekt @Tsihanouskaya mówiliśmy o pomocy dla Białorusi. Jako samorządowcy pomagamy jak możemy – przekazujemy informacje, wspieramy organizacje białoruskie. Pomagamy też Białorusinom, których w @warszawa jest najwiecej, np. przyznając mieszkania. https://t.co/3lUibemkLj",https://twitter.com/CTomczyk/status/1400785458188238850,Tue Jun 30 11:10:55 +0000 2009,52367150,False,Poseł na Sejm RP. Wiceprzewodniczący PO RP. Przewodniczący Klubu KO(20-21). Rzecznik Rządu RP oraz Sekretarz Stanu w Kancelarii Prezesa Rady Ministrów(2015),11930,88021,2937,297,Sieradz/Warszawa,Cezary Tomczyk,CTomczyk,27876,,http://www.cezarytomczyk.pl,True,Friday,Tue 06 30 11:10:55 +0000 2009,"prezydent - elekt @Tsihanouskaya mówiliśmy pomocy Białorusi . samorządowcy pomagamy możemy – przekazujemy informacje , wspieramy organizacje białoruskie . Pomagamy Białorusinom , @warszawa najwiecej , np . przyznając mieszkania . https://t.co/3lUibemkLj"
,Fri Jun 04 11:19:56 +0000 2021,Mannerheim Warszawa lippujuhlanpäivä puolustusvoimat,https://twitter.com/FinEmbWarsaw/status/1400774314987864070/photo/1,,7,1400774314987864070,,,,pl,,False,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Dziś, w urodziny marszałka #Mannerheim, obchodzimy Dzień Fińskiej Flagi🇫🇮, Święto Wojska Fińskiego. Attaché Obrony złożył wieniec przy pomniku upamiętniającym marszałka, znajdującym się w #Warszawa u zbiegu ulic Czerniakowskiej i Szwoleżerów. #lippujuhlanpäivä #puolustusvoimat https://t.co/8rA9XfoxsH",https://twitter.com/FinEmbWarsaw/status/1400774314987864070,Thu Sep 13 12:06:11 +0000 2012,821389044,False,"Embassy of Finland, Warsaw",1288,2055,568,56,Warsaw,Finland in Poland,FinEmbWarsaw,2144,,http://www.finland.pl,True,Friday,Thu 09 13 12:06:11 +0000 2012,", urodziny marszałka # Mannerheim , obchodzimy Dzień Fińskiej Flagi 🇫 🇮 , Święto Wojska Fińskiego . Attaché Obrony złożył wieniec pomniku upamiętniającym marszałka , znajdującym # Warszawa zbiegu ulic Czerniakowskiej Szwoleżerów . # lippujuhlanpäivä # puolustusvoimat https://t.co/8rA9XfoxsH"
,Fri Jun 04 12:46:00 +0000 2021,,,,0,1400795975388643328,,,,pl,,,,45,1.4007912780953068e+18,MichalSzczerba,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Warszawa 4 czerwca. Z liderką demokratycznej Białorusi @Tsihanouskaya przy fragmencie muru berlińskiego. Symboliczne! Bo przyjdzie czas, gdy mury runą na Białorusi i pogrzebią autorytarny świat. Czekamy na to bardzo, wspierając #WolnaBiałoruś. 💪🤝 #ŚwiętoWolności https://t.co/FZeyFT8002",https://twitter.com/Tsihanouskaya/status/1400795975388643328,Fri Oct 02 13:55:55 +0000 2020,1312028370088144896,False,National leader of Belarus / Telegram https://t.co/lL3cUFIMz0,11507,198135,982,1330,"Vilnius, Lithuania",Sviatlana Tsikhanouskaya,Tsihanouskaya,6549,,https://tsikhanouskaya.org,True,Friday,Fri 10 02 13:55:55 +0000 2020,"Warszawa 4 czerwca . liderką demokratycznej Białorusi @Tsihanouskaya fragmencie muru berlińskiego . Symboliczne ! przyjdzie czas , mury runą Białorusi pogrzebią autorytarny świat . Czekamy , wspierając # WolnaBiałoruś . 💪 🤝 # ŚwiętoWolności https://t.co/FZeyFT8002"
,Fri Jun 04 12:50:33 +0000 2021,,,,0,1400797119729094656,,,,pl,,,,45,1.4007912780953068e+18,MichalSzczerba,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Warszawa 4 czerwca. Z liderką demokratycznej Białorusi @Tsihanouskaya przy fragmencie muru berlińskiego. Symboliczne! Bo przyjdzie czas, gdy mury runą na Białorusi i pogrzebią autorytarny świat. Czekamy na to bardzo, wspierając #WolnaBiałoruś. 💪🤝 #ŚwiętoWolności https://t.co/FZeyFT8002",https://twitter.com/RTyszkiewicz/status/1400797119729094656,Fri Aug 12 20:14:52 +0000 2011,353894325,False,"Poseł PO, Przewodniczący Komisji Łączności z Polakami za Granicą",14806,14363,828,134,"Bialystok, Poland",Robert Tyszkiewicz,RTyszkiewicz,18275,,https://www.facebook.com/roberttyszkiewicz/,True,Friday,Fri 08 12 20:14:52 +0000 2011,"Warszawa 4 czerwca . liderką demokratycznej Białorusi @Tsihanouskaya fragmencie muru berlińskiego . Symboliczne ! przyjdzie czas , mury runą Białorusi pogrzebią autorytarny świat . Czekamy , wspierając # WolnaBiałoruś . 💪 🤝 # ŚwiętoWolności https://t.co/FZeyFT8002"
,Fri Jun 04 12:55:16 +0000 2021,utrudnienia,,https://tvn24.pl/tvnwarszawa/ulice/warszawa-grupa-mlodych-osob-zatrzymala-furgonetke-z-haslami-antyaborcyjnymi-5112637,6,1400798306259943424,,,,pl,,False,,0,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Są niewielkie #utrudnienia w ruchu w kierunku Żoliborza.

https://t.co/7EeGjgKKJF",https://twitter.com/tvnwarszawa/status/1400798306259943424,Tue May 12 19:02:00 +0000 2009,39568364,False,"Najszybsze informacje i zawsze aktualny serwis wideo z Warszawy.

Członek rodziny @tvn24.",10,334454,21,427,Warszawa,TVN Warszawa,tvnwarszawa,86017,,http://www.tvnwarszawa.pl,True,Friday,Tue 05 12 19:02:00 +0000 2009,"niewielkie # utrudnienia ruchu Żoliborza . 

 https://t.co/7EeGjgKKJF"
,Fri Jun 04 12:18:02 +0000 2021,Solidarność Warszawa MojeMiejsceWarszawa 4czerwca ŚwiętoWarszawy,,,0,1400788934704177170,,,,pl,,,,13,1.4007868386761974e+18,S_Potapowicz,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pomnik Solidarności w Warszawie odsłonięty.
#Solidarność #Warszawa #MojeMiejsceWarszawa #4czerwca #ŚwiętoWarszawy https://t.co/sJ8Ach25aG",https://twitter.com/Nowoczesna/status/1400788934704177170,Tue Apr 21 18:57:28 +0000 2015,3192062206,False,Oficjalny profil partii Nowoczesna. Naprawmy Polskę - nikt za nas tego nie zrobi!,25898,94619,224,297,,.Nowoczesna,Nowoczesna,57781,,http://www.nowoczesna.org,True,Friday,Tue 04 21 18:57:28 +0000 2015,"Pomnik Solidarności Warszawie odsłonięty . 
 # Solidarność # Warszawa # MojeMiejsceWarszawa # 4czerwca # ŚwiętoWarszawy https://t.co/sJ8Ach25aG"
,Fri Jun 04 12:27:20 +0000 2021,WolnaBiałoruś ŚwiętoWolności,https://twitter.com/MichalSzczerba/status/1400791278095306755/photo/1,,448,1400791278095306755,,,,pl,"Warsaw, Poland",False,,45,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Warszawa 4 czerwca. Z liderką demokratycznej Białorusi @Tsihanouskaya przy fragmencie muru berlińskiego. Symboliczne! Bo przyjdzie czas, gdy mury runą na Białorusi i pogrzebią autorytarny świat. Czekamy na to bardzo, wspierając #WolnaBiałoruś. 💪🤝 #ŚwiętoWolności https://t.co/FZeyFT8002",https://twitter.com/MichalSzczerba/status/1400791278095306755,Tue Jul 21 21:00:37 +0000 2009,58919878,False,Warszawiak. Poseł na Sejm.🇵🇱🇪🇺Member of Polish Parliament. Vice-President of NATO Parliamentary Assembly. fmr. Co-Chair 🇺🇦-NATO Interparliamentary Council,139979,154194,6072,358,Warszawa,Michał Szczerba,MichalSzczerba,26188,,https://www.facebook.com/posel.szczerba/,True,Friday,Tue 07 21 21:00:37 +0000 2009,"Warszawa 4 czerwca . liderką demokratycznej Białorusi @Tsihanouskaya fragmencie muru berlińskiego . Symboliczne ! przyjdzie czas , mury runą Białorusi pogrzebią autorytarny świat . Czekamy , wspierając # WolnaBiałoruś . 💪 🤝 # ŚwiętoWolności https://t.co/FZeyFT8002"
,Fri Jun 04 13:45:25 +0000 2021,,,https://tvn24.pl/tvnwarszawa/najnowsze/warszawa-szybka-kolej-miejska-zaakceptowala-kolorystyke-nowych-pociagow-5112361,5,1400810928766136323,,,,pl,,False,,0,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Kolejnym etapem produkcji będzie wyposażenie wnętrza wagonów.

https://t.co/oQRFyHdGRk",https://twitter.com/tvnwarszawa/status/1400810928766136323,Tue May 12 19:02:00 +0000 2009,39568364,False,"Najszybsze informacje i zawsze aktualny serwis wideo z Warszawy.

Członek rodziny @tvn24.",10,334454,21,427,Warszawa,TVN Warszawa,tvnwarszawa,86017,,http://www.tvnwarszawa.pl,True,Friday,Tue 05 12 19:02:00 +0000 2009,"Kolejnym etapem produkcji wyposażenie wnętrza wagonów . 

 https://t.co/oQRFyHdGRk"
,Fri Jun 04 14:09:33 +0000 2021,4czerwca,https://twitter.com/trzaskowski_/status/1400817002290323464/photo/1,,501,1400817002290323464,,,,pl,,False,,62,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#4czerwca, w rocznicę pierwszych częściowo wolnych wyborów 1989 r., w święto @warszawa odsłoniliśmy pomnik „Solidarności”- wielkiego ruchu odnowy, który kiedyś dał początek naszej wolności. Ale solidarność to coś więcej. To wartość, która wciąż pomaga nam przetrwać trudne czasy. https://t.co/yNK9KO0grA",https://twitter.com/trzaskowski_/status/1400817002290323464,Thu Sep 08 13:48:38 +0000 2011,370112160,False,Prezydent @warszawa. Mayor of Warsaw.,573,769321,705,800,Warszawa,Rafał Trzaskowski,trzaskowski_,10281,,,True,Friday,Thu 09 08 13:48:38 +0000 2011,"# 4czerwca , rocznicę pierwszych częściowo wolnych wyborów 1989 r . , święto @warszawa odsłoniliśmy pomnik „ Solidarności ” - wielkiego ruchu odnowy , kiedyś dał początek naszej wolności . solidarność . wartość , wciąż pomaga przetrwać trudne czasy . https://t.co/yNK9KO0grA"
,Fri Jun 04 15:02:30 +0000 2021,,,https://tvn24.pl/tvnwarszawa/najnowsze/warszawa-park-im-edwarda-rydza-smiglego-zabytkiem-5112668,5,1400830326939729924,,,,pl,,False,,0,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Park został otwarty dla mieszkańców w 1955 roku.

https://t.co/WwtrLL7hJC",https://twitter.com/tvnwarszawa/status/1400830326939729924,Tue May 12 19:02:00 +0000 2009,39568364,False,"Najszybsze informacje i zawsze aktualny serwis wideo z Warszawy.

Członek rodziny @tvn24.",10,334454,21,427,Warszawa,TVN Warszawa,tvnwarszawa,86017,,http://www.tvnwarszawa.pl,True,Friday,Tue 05 12 19:02:00 +0000 2009,"Park otwarty mieszkańców 1955 . 

 https://t.co/WwtrLL7hJC"
,Fri Jun 04 14:27:35 +0000 2021,4czerwca,,,0,1400821540804083717,,,,pl,,,,62,1.4008170022903235e+18,trzaskowski_,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#4czerwca, w rocznicę pierwszych częściowo wolnych wyborów 1989 r., w święto @warszawa odsłoniliśmy pomnik „Solidarności”- wielkiego ruchu odnowy, który kiedyś dał początek naszej wolności. Ale solidarność to coś więcej. To wartość, która wciąż pomaga nam przetrwać trudne czasy. https://t.co/yNK9KO0grA",https://twitter.com/adamSzlapka/status/1400821540804083717,Tue Feb 28 22:11:31 +0000 2012,507995154,False,.Nowoczesna; poseł na Sejm z #Poznań #Wielkopolska 🇪🇺,54307,70128,1787,218,,Adam Szłapka,adamSzlapka,16797,,,True,Friday,Tue 02 28 22:11:31 +0000 2012,"# 4czerwca , rocznicę pierwszych częściowo wolnych wyborów 1989 r . , święto @warszawa odsłoniliśmy pomnik „ Solidarności ” - wielkiego ruchu odnowy , kiedyś dał początek naszej wolności . solidarność . wartość , wciąż pomaga przetrwać trudne czasy . https://t.co/yNK9KO0grA"
,Fri Jun 04 15:44:32 +0000 2021,,,https://tvn24.pl/tvnwarszawa/okolice/warszawa-pierwszy-w-polsce-pomnik-premiera-jana-olszewskiego-w-okuniewie-5112777,5,1400840904403996672,,,,pl,,False,,0,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Uroczystości odbyły się w 29. rocznicę upadku jego rządu.

https://t.co/YajAEqB8AA",https://twitter.com/tvnwarszawa/status/1400840904403996672,Tue May 12 19:02:00 +0000 2009,39568364,False,"Najszybsze informacje i zawsze aktualny serwis wideo z Warszawy.

Członek rodziny @tvn24.",10,334454,21,427,Warszawa,TVN Warszawa,tvnwarszawa,86017,,http://www.tvnwarszawa.pl,True,Friday,Tue 05 12 19:02:00 +0000 2009,"Uroczystości odbyły 29 . rocznicę upadku rządu . 

 https://t.co/YajAEqB8AA"
